Current_Word,Next_Word,Levenshtein_Distance
problems,making,8
making,games,5
games,future,6
future,consoles,7
consoles,require,7
require,graphic,6
graphic,artists,6
artists,money,7
money,industry,7
industry,conference,9
conference,told,9
told,sony,3
sony,microsoft,7
microsoft,nintendo,8
nintendo,debut,7
debut,new,4
new,consoles,6
consoles,annual,6
annual,e3,6
e3,games,4
games,expo,5
expo,los,4
los,angeles,5
angeles,may,7
may,called,5
called,next,6
next,generation,7
generation,machines,10
machines,faster,6
faster,current,6
current,consoles,7
consoles,capable,5
capable,displaying,8
displaying,much,10
much,higher,5
higher,quality,7
quality,visuals,6
visuals,gamers,6
gamers,make,4
make,better,5
better,immersive,8
immersive,games,6
games,pre,4
pre,recorded,6
recorded,video,6
video,slot,5
slot,microsoft,7
microsoft,keynote,8
keynote,address,7
address,game,6
game,developers,9
developers,conference,10
conference,held,9
held,last,4
last,week,4
week,san,4
san,francisco,7
francisco,famed,7
famed,director,7
director,james,7
james,cameron,4
cameron,revealed,7
revealed,making,8
making,game,5
game,tandem,4
tandem,next,5
next,film,4
film,believed,7
believed,battle,6
battle,angel,5
angel,alita,4
alita,game,5
game,visual,6
visual,quality,6
quality,would,6
would,like,5
like,lucid,4
lucid,dream,5
dream,said,5
said,mr,4
mr,cameron,5
cameron,numerous,4
numerous,speakers,7
speakers,warned,7
warned,creating,7
creating,graphics,6
graphics,require,6
require,artists,7
artists,next,6
next,generation,7
generation,console,9
console,games,7
games,much,5
much,expensive,9
expensive,develop,8
develop,first,7
first,new,5
new,console,6
console,microsoft,6
microsoft,xbox,8
xbox,2,4
2,expected,8
expected,reach,7
reach,shops,5
shops,end,5
end,2005,4
2005,games,5
games,typically,8
typically,take,7
take,least,4
least,18,5
18,months,6
months,create,6
create,however,6
however,developers,7
developers,grappling,10
grappling,hardware,8
hardware,today,6
today,according,7
according,robert,8
robert,walsh,6
walsh,head,5
head,brisbane,7
brisbane,based,6
based,game,3
game,developer,8
developer,krome,7
krome,studios,7
studios,next,7
next,generation,7
generation,games,8
games,cost,5
cost,10,4
10,25m,3
25m,make,4
make,teams,4
teams,averaging,7
averaging,80,9
80,staff,5
staff,size,4
size,taking,5
taking,two,5
two,years,5
years,complete,8
complete,title,6
title,sums,5
sums,mean,4
mean,difficult,9
difficult,anyone,9
anyone,start,6
start,new,5
new,game,4
game,studio,6
studio,said,4
said,mr,4
mr,walsh,5
walsh,re,5
re,start,4
start,doubt,4
doubt,publisher,8
publisher,going,8
going,walk,5
walk,give,4
give,cheque,5
cheque,10m,6
10m,however,7
however,good,6
good,said,3
said,mr,4
mr,walsh,5
walsh,suggested,8
suggested,new,8
new,studios,7
studios,make,7
make,games,3
games,mobile,6
mobile,phones,6
phones,handheld,6
handheld,consoles,7
consoles,like,7
like,sony,4
sony,psp,4
psp,nintendo,8
nintendo,ds,7
ds,since,5
since,cheaper,6
cheaper,easier,4
easier,create,5
create,console,5
console,games,7
games,one,4
one,developer,7
developer,bucking,9
bucking,trend,6
trend,towards,5
towards,big,7
big,art,3
art,teams,4
teams,wright,6
wright,creator,6
creator,best,5
best,selling,6
selling,sims,5
sims,games,3
games,founder,6
founder,california,8
california,maxis,8
maxis,studio,5
studio,surprised,7
surprised,conference,9
conference,world,8
world,exclusive,8
exclusive,preview,8
preview,next,6
next,game,4
game,spore,4
spore,spore,0
spore,allow,5
allow,players,6
players,experiment,8
experiment,evolution,8
evolution,digital,8
digital,creatures,8
creatures,starting,8
starting,amoeba,7
amoeba,sized,5
sized,organism,8
organism,player,7
player,guide,5
guide,physical,7
physical,development,11
development,creature,9
creature,selecting,7
selecting,limbs,8
limbs,jaws,4
jaws,body,4
body,parts,5
parts,evolve,6
evolve,eventually,7
eventually,creature,7
creature,become,6
become,capable,6
capable,establishing,9
establishing,cities,10
cities,trading,6
trading,fighting,5
fighting,even,7
even,building,7
building,space,8
space,ships,4
ships,advanced,8
advanced,players,7
players,visit,7
visit,home,5
home,planets,6
planets,creatures,7
creatures,created,3
created,spore,6
spore,players,6
players,worlds,6
worlds,automatically,11
automatically,swapped,12
swapped,across,7
across,internet,7
internet,mr,7
mr,wright,5
wright,said,5
said,enabling,6
enabling,players,7
players,devise,7
devise,share,5
share,creatures,6
creatures,would,8
would,make,5
make,care,2
care,game,2
game,want,3
want,put,3
put,player,5
player,role,5
role,luke,3
luke,skywalker,7
skywalker,frodo,9
frodo,baggins,7
baggins,want,5
want,george,6
george,lucas,6
lucas,dr,5
dr,seuss,5
seuss,explained,9
explained,mr,9
mr,wright,5
wright,games,6
games,hinted,5
hinted,scope,5
scope,spore,2
spore,mr,4
mr,wright,5
wright,explained,8
explained,nevertheless,10
nevertheless,kept,10
kept,development,8
development,team,9
team,small,4
small,hiring,6
hiring,expert,6
expert,programmers,9
programmers,instead,10
instead,employing,9
employing,lots,7
lots,artists,5
artists,create,5
create,3d,6
3d,models,5
models,digital,7
digital,creatures,8
creatures,spore,7
spore,generates,7
generates,displays,7
displays,creatures,8
creatures,according,9
according,rules,8
rules,devised,6
devised,programmers,10
programmers,thing,11
thing,coming,3
coming,away,6
away,conference,10
conference,next,8
next,generation,7
generation,content,8
content,going,5
going,really,6
really,expensive,8
expensive,creating,7
creating,drive,6
drive,smaller,6
smaller,players,5
players,market,6
market,said,5
said,mr,4
mr,wright,5
wright,d,6
d,like,4
like,offer,4
offer,alternative,9
alternative,new,10
new,development,10
development,tools,10
tools,another,6
another,important,7
important,aid,8
aid,making,4
making,next,6
next,generation,7
generation,games,8
games,dozens,4
dozens,companies,6
companies,demonstrated,10
demonstrated,latest,10
latest,products,7
products,conference,10
conference,oxford,7
oxford,based,5
based,natural,6
natural,motion,6
motion,launched,8
launched,endorphin,8
endorphin,v2,9
v2,0,2
0,enables,7
enables,artists,6
artists,direct,6
direct,3d,6
3d,virtual,7
virtual,actor,6
actor,actor,0
actor,realistically,11
realistically,modelled,12
modelled,according,9
according,laws,9
laws,physics,6
physics,endorphin,9
endorphin,simulates,9
simulates,actor,8
actor,falls,5
falls,stairs,4
stairs,instance,5
instance,crumples,8
crumples,gunshot,7
gunshot,artists,7
artists,blend,7
blend,together,7
together,visual,8
visual,sequences,8
sequences,include,8
include,results,7
results,games,6
games,process,5
process,much,6
much,quicker,5
quicker,artist,7
artist,animate,5
animate,movement,7
movement,hand,7
hand,lessens,6
lessens,need,5
need,larger,5
larger,art,4
art,teams,4
teams,another,7
another,british,6
british,company,7
company,aiming,5
aiming,reduce,6
reduce,workload,7
workload,artists,7
artists,manchester,7
manchester,start,8
start,genemation,9
genemation,latest,8
latest,tool,5
tool,gencrowd,7
gencrowd,enables,6
enables,artists,6
artists,create,5
create,unique,5
unique,photo,6
photo,realistic,8
realistic,human,9
human,faces,5
faces,games,2
games,involving,9
involving,lots,8
lots,people,5
people,gencrowd,7
gencrowd,works,7
works,blending,8
blending,together,8
together,elements,8
elements,built,7
built,supply,4
supply,stock,5
stock,faces,5
faces,differing,8
differing,ages,8
ages,ethnicities,9
ethnicities,software,10
software,create,6
create,2,6
2,0,3
0,new,3
new,heads,4
heads,hour,4
hour,one,3
one,area,3
area,yet,3
yet,dominated,8
dominated,graphical,9
graphical,blockbusters,12
blockbusters,mobile,9
mobile,phone,5
phone,games,5
games,even,4
even,latest,5
latest,phones,5
phones,powerful,6
powerful,consoles,7
consoles,decade,7
decade,ago,5
ago,smaller,6
smaller,teams,6
teams,half,4
half,dozen,5
dozen,people,5
people,still,5
still,create,6
create,complete,5
complete,games,6
games,devices,5
devices,game,6
game,developers,9
developers,conference,10
conference,included,9
included,special,8
special,two,7
two,day,3
day,summit,6
summit,dedicated,8
dedicated,creating,8
creating,mobile,7
mobile,games,6
games,niche,5
niche,attraction,9
attraction,dozen,9
dozen,conference,7
conference,attendees,9
attendees,began,8
began,five,5
five,years,5
years,ago,4
ago,gdc,3
gdc,mobile,6
mobile,summit,6
summit,year,6
year,drew,4
drew,several,6
several,hundred,6
hundred,delegates,8
delegates,mobile,8
mobile,games,6
games,fast,4
fast,growing,7
growing,sector,7
sector,newer,4
newer,phones,5
phones,better,5
better,graphics,8
graphics,sound,8
sound,thus,4
thus,suitable,7
suitable,playing,8
playing,games,6
games,furthermore,10
furthermore,adoption,10
adoption,mobile,6
mobile,phones,6
phones,continues,6
continues,spread,9
spread,across,5
across,world,5
world,predicted,8
predicted,2006,9
2006,two,4
two,billion,6
billion,people,7
people,mobile,4
mobile,phone,5
phone,growing,5
growing,importance,8
importance,mobile,7
mobile,gaming,5
gaming,reflected,9
reflected,keynote,6
keynote,given,7
given,john,4
john,batter,6
batter,general,6
general,manager,6
manager,ea,6
ea,mobile,6
mobile,ea,6
ea,mobile,6
mobile,division,7
division,electronic,8
electronic,arts,9
arts,biggest,6
biggest,games,5
games,publisher,8
publisher,recently,9
recently,electronic,8
electronic,arts,9
arts,dismissive,9
dismissive,games,8
games,phones,4
phones,last,6
last,time,4
time,checked,6
checked,ea,6
ea,wasn,3
wasn,business,6
business,mr,8
mr,batter,5
batter,admitted,5
admitted,said,6
said,ea,3
ea,planned,6
planned,dominating,9
dominating,market,8
market,releasing,8
releasing,mobile,8
mobile,versions,7
versions,popular,8
popular,franchises,10
franchises,ea,9
ea,plans,4
plans,release,5
release,20,7
20,mobile,6
mobile,games,6
games,next,5
next,12,4
12,months,6
months,first,6
first,version,5
version,need,6
need,speed,2
speed,racing,6
racing,game,5
game,created,5
created,ea,5
ea,mobile,6
mobile,30,6
30,person,6
person,development,8
development,team,9
team,mr,4
mr,batter,5
batter,predicted,7
predicted,2006,9
2006,mobile,6
mobile,phones,6
phones,would,5
would,capable,6
capable,running,7
running,games,7
games,comparable,9
comparable,quality,9
quality,sony,6
sony,upcoming,6
upcoming,psp,7
psp,handheld,8
handheld,console,6
console,owain,6
owain,bennallack,9
bennallack,editor,9
editor,develop,5
develop,magazine,8
magazine,,8
bt,program,7
program,beat,6
beat,dialler,6
dialler,scams,6
scams,bt,5
bt,introducing,10
introducing,two,9
two,initiatives,10
initiatives,help,11
help,beat,3
beat,rogue,5
rogue,dialler,6
dialler,scams,6
scams,cost,4
cost,dial,4
dial,net,4
net,users,4
users,thousands,6
thousands,may,8
may,dial,3
dial,net,4
net,users,4
users,able,5
able,download,7
download,free,8
free,software,6
software,stop,6
stop,computers,8
computers,using,8
using,numbers,6
numbers,user,4
user,pre,3
pre,approved,5
approved,list,8
list,inadvertently,12
inadvertently,downloaded,12
downloaded,surfers,10
surfers,rogue,6
rogue,diallers,7
diallers,programs,7
programs,hijack,7
hijack,modems,6
modems,dial,5
dial,premium,6
premium,rate,6
rate,number,5
number,users,4
users,log,5
log,thousands,8
thousands,uk,8
uk,dial,4
dial,users,5
users,believed,7
believed,hit,7
hit,scam,4
scam,people,6
people,faced,6
faced,phone,5
phone,bills,5
bills,2,5
2,0,3
0,bt,3
bt,modem,5
modem,protection,8
protection,program,7
program,check,7
check,numbers,6
numbers,dialled,7
dialled,computer,7
computer,block,8
block,pre,5
pre,approved,5
approved,national,7
national,net,6
net,service,6
service,provider,5
provider,numbers,7
numbers,icstis,6
icstis,uk,6
uk,premium,6
premium,rate,6
rate,services,6
services,watchdog,8
watchdog,said,6
said,looking,6
looking,companies,7
companies,take,7
take,lead,4
lead,initiatives,10
initiatives,initiatives,0
initiatives,welcome,10
welcome,spokesperson,11
spokesperson,icstis,10
icstis,told,6
told,bbc,4
bbc,news,4
news,website,5
website,pleased,6
pleased,see,5
see,putting,7
putting,place,6
place,new,5
new,measures,7
measures,protect,8
protect,consumers,8
consumers,second,8
second,initiative,10
initiative,bt,9
bt,announced,9
announced,early,9
early,warning,5
warning,system,7
system,alert,6
alert,bt,4
bt,customers,8
customers,unusual,8
unusual,activity,8
activity,phone,8
phone,bills,5
bills,bill,1
bill,rises,4
rises,substantially,12
substantially,usual,9
usual,daily,5
daily,average,7
average,call,6
call,made,3
made,suspect,6
suspect,number,5
number,text,6
text,voice,5
voice,alert,5
alert,sent,3
sent,user,3
user,landline,8
landline,phone,6
phone,part,4
part,clamp,4
clamp,rogue,5
rogue,diallers,7
diallers,companies,7
companies,must,8
must,satisfy,6
satisfy,stringent,7
stringent,conditions,8
conditions,including,8
including,clear,7
clear,terms,5
terms,conditions,8
conditions,information,7
information,delete,10
delete,diallers,5
diallers,responsibility,12
responsibility,customer,12
customer,refunds,8
refunds,firm,6
firm,running,6
running,dialler,7
dialler,without,6
without,permission,9
permission,closed,9
closed,icstis,6
icstis,watchdog,7
watchdog,brought,8
brought,action,7
action,last,5
last,october,7
october,following,7
following,decision,8
decision,license,7
license,companies,7
companies,wanted,6
wanted,operate,6
operate,legitimate,7
legitimate,premium,8
premium,rate,6
rate,dialler,5
dialler,services,7
services,legitimate,8
legitimate,companies,10
companies,offer,7
offer,services,7
services,adult,8
adult,content,6
content,sports,6
sports,results,5
results,music,6
music,downloads,9
downloads,charging,9
charging,premium,7
premium,rate,6
rate,rather,2
rather,credit,6
credit,card,4
card,bt,4
bt,said,4
said,ploughed,7
ploughed,enormous,7
enormous,amount,6
amount,effort,5
effort,protecting,9
protecting,people,8
people,problem,3
problem,already,7
already,barred,4
barred,1,6
1,0,3
0,premium,7
premium,rate,6
rate,numbers,6
numbers,tried,6
tried,raise,4
raise,public,6
public,awareness,9
awareness,scams,7
scams,want,4
want,ensure,6
ensure,even,5
even,stronger,7
stronger,safeguards,8
safeguards,customers,8
customers,would,8
would,urge,5
urge,make,3
make,use,3
use,new,3
new,options,7
options,protect,7
protect,said,7
said,gavin,3
gavin,patterson,7
patterson,group,8
group,managing,8
managing,director,8
director,consumer,7
consumer,arm,7
arm,bt,3
bt,schemes,7
schemes,undergoing,9
undergoing,trials,9
trials,ireland,5
ireland,made,6
made,available,7
available,20,9
20,million,7
million,bt,7
bt,customers,8
customers,may,8
may,,3
careful,code,5
code,new,4
new,european,7
european,directive,8
directive,could,8
could,put,4
put,software,7
software,writers,6
writers,risk,5
risk,legal,5
legal,action,6
action,warns,6
warns,former,5
former,programmer,5
programmer,technology,10
technology,analyst,8
analyst,bill,6
bill,thompson,8
thompson,gets,7
gets,way,4
way,dutch,5
dutch,government,10
government,conclude,8
conclude,presidency,9
presidency,european,9
european,union,6
union,pushing,5
pushing,controversial,12
controversial,measure,11
measure,rejected,6
rejected,european,7
european,parliament,8
parliament,lacks,8
lacks,majority,7
majority,support,6
support,national,7
national,governments,10
governments,leave,9
leave,millions,7
millions,european,8
european,citizens,7
citizens,legal,8
legal,limbo,4
limbo,facing,6
facing,possibility,10
possibility,court,9
court,cases,4
cases,new,4
new,law,2
law,border,6
border,controls,6
controls,defence,8
defence,even,4
even,new,3
new,constitution,11
constitution,tv,11
tv,screens,7
screens,would,7
would,full,3
full,experts,7
experts,agonising,9
agonising,impact,9
impact,daily,6
daily,lives,5
lives,sadly,5
sadly,directly,6
directly,affected,5
affected,controversy,10
controversy,concerns,6
concerns,patenting,8
patenting,computer,8
computer,programs,8
programs,topic,7
topic,may,5
may,excite,6
excite,bloggers,7
bloggers,campaigning,10
campaigning,groups,11
groups,technical,9
technical,press,9
press,obsess,3
obsess,middle,6
middle,britain,6
britain,much,7
much,fuss,3
fuss,generate,8
generate,directive,7
directive,patentability,10
patentability,computer,12
computer,implemented,8
implemented,inventions,9
inventions,way,10
way,amends,6
amends,article,6
article,52,7
52,1973,4
1973,european,8
european,patent,7
patent,convention,7
convention,yet,8
yet,new,2
new,directive,8
directive,nodded,9
nodded,next,5
next,meeting,5
meeting,one,6
one,eu,3
eu,ministerial,10
ministerial,councils,10
councils,seems,7
seems,likely,5
likely,allow,6
allow,programs,8
programs,patented,7
patented,europe,7
europe,us,5
us,many,4
many,observers,9
observers,computing,9
computing,scene,8
scene,including,7
including,think,7
think,results,7
results,disastrous,7
disastrous,small,9
small,companies,7
companies,innovative,8
innovative,programmers,10
programmers,free,9
free,open,3
open,source,5
source,software,5
software,movement,7
movement,let,6
let,large,4
large,companies,7
companies,patent,7
patent,sorts,6
sorts,ideas,4
ideas,give,4
give,legal,5
legal,force,5
force,want,5
want,limit,4
limit,competitors,8
competitors,use,10
use,really,6
really,obvious,7
obvious,ideas,6
ideas,us,4
us,cannot,6
cannot,build,6
build,system,6
system,stores,4
stores,customer,4
customer,credit,7
credit,card,4
card,details,6
details,pay,6
pay,without,7
without,re,7
re,enter,4
enter,unless,4
unless,amazon,6
amazon,lets,6
lets,hold,4
hold,patent,6
patent,one,5
one,click,5
click,online,4
online,purchase,7
purchase,small,7
small,invention,9
invention,amazon,7
amazon,made,4
made,patent,4
patent,office,6
office,first,5
first,owns,4
owns,relatively,10
relatively,free,8
free,sort,4
sort,thing,5
thing,perhaps,6
perhaps,long,7
long,new,4
new,proposals,9
proposals,go,8
go,back,4
back,2002,4
2002,although,8
although,argument,7
argument,patentability,11
patentability,software,12
software,computer,7
computer,implemented,8
implemented,inventions,9
inventions,going,8
going,since,4
since,least,5
least,mid,5
mid,1980s,5
1980s,come,5
come,head,4
head,year,2
year,proposals,8
proposals,made,8
made,endorsed,6
endorsed,council,8
council,ministers,9
ministers,radically,8
radically,modified,7
modified,european,8
european,parliament,8
parliament,re,8
re,presented,7
presented,original,7
original,form,7
form,national,7
national,governments,10
governments,seem,9
seem,aware,5
aware,problems,7
problems,poland,5
poland,rejected,7
rejected,proposal,8
proposal,germany,8
germany,main,5
main,political,8
political,parties,6
parties,opposed,6
opposed,enough,6
enough,opposition,9
opposition,guarantee,9
guarantee,rejection,9
rejection,early,8
early,december,7
december,british,8
british,government,9
government,held,9
held,consultation,11
consultation,meeting,10
meeting,commented,7
commented,proposals,9
proposals,science,9
science,minister,7
minister,lord,8
lord,sainsbury,8
sainsbury,went,8
went,along,4
along,listen,6
listen,outline,6
outline,uk,6
uk,position,8
position,according,8
according,present,8
present,embarrassing,9
embarrassing,see,11
see,little,5
little,minister,6
minister,officials,8
officials,actually,8
actually,understood,10
understood,issues,9
issues,concerned,8
concerned,draft,8
draft,directive,6
directive,put,8
put,council,6
council,called,6
called,item,5
item,approved,7
approved,rejected,6
rejected,discussion,10
discussion,amendment,10
amendment,allowed,7
allowed,worried,5
worried,first,6
first,abuse,4
abuse,democratic,10
democratic,process,8
process,involved,7
involved,disregarding,10
disregarding,views,10
views,parliament,8
parliament,abandoning,9
abandoning,carefully,9
carefully,argued,6
argued,amendments,8
amendments,goes,8
goes,heart,5
heart,european,7
european,project,5
project,even,6
even,care,4
care,software,5
software,patents,7
patents,worried,7
worried,coders,6
coders,treated,7
treated,like,6
like,today,5
today,say,3
say,tomorrow,8
tomorrow,directly,8
directly,software,8
software,patents,7
patents,granted,6
granted,programmer,6
programmer,worry,8
worry,code,4
code,writing,7
writing,infringing,5
infringing,someone,9
someone,else,5
else,patent,5
patent,stealing,6
stealing,software,7
software,code,6
code,already,6
already,protected,8
protected,copyright,9
copyright,patents,8
patents,copyright,8
copyright,something,8
something,much,7
much,stronger,8
stronger,patent,7
patent,gives,5
gives,owner,4
owner,right,5
right,stop,5
stop,anyone,5
anyone,else,5
else,using,5
using,invention,8
invention,even,6
even,person,4
person,invented,7
invented,separately,8
separately,never,8
never,shame,5
shame,managed,5
managed,read,5
read,lord,3
lord,byron,4
byron,childe,6
childe,harold,5
harold,pilgrimage,9
pilgrimage,pointed,8
pointed,one,4
one,articles,7
articles,contained,7
contained,substantial,9
substantial,chunk,10
chunk,poem,5
poem,could,4
could,defend,5
defend,court,6
court,claiming,7
claiming,simply,6
simply,made,5
made,coincidence,9
coincidence,hold,9
hold,patent,6
patent,sit,5
sit,afternoon,8
afternoon,write,8
write,brilliant,7
brilliant,graphics,7
graphics,compression,9
compression,routine,9
routine,happens,6
happens,lzw,7
lzw,algorithm,8
algorithm,used,9
used,gif,4
gif,files,4
files,trouble,6
trouble,patent,7
patent,law,5
law,least,3
least,us,4
us,coincidence,11
coincidence,defence,7
defence,proposed,7
proposed,directive,8
directive,supported,9
supported,many,9
many,major,3
major,software,7
software,companies,7
companies,hardly,8
hardly,surprising,9
surprising,since,8
since,us,5
us,based,4
based,already,5
already,cope,6
cope,legal,5
legal,environment,11
environment,allows,10
allows,patents,5
patents,legal,6
legal,departments,9
departments,crucially,11
crucially,patents,9
patents,trade,6
trade,cross,4
cross,license,5
license,patent,5
patent,holders,6
holders,even,6
even,system,5
system,breaks,6
breaks,course,6
course,microsoft,7
microsoft,found,8
found,last,5
last,year,4
year,initially,8
initially,lost,8
lost,case,3
case,brought,7
brought,eolas,6
eolas,claimed,6
claimed,internet,7
internet,explorer,7
explorer,browsers,7
browsers,infringed,8
infringed,eolas,9
eolas,patent,6
patent,one,5
one,eventually,9
eventually,thrown,9
thrown,months,6
months,uncertainty,10
uncertainty,millions,10
millions,dollars,5
dollars,small,6
small,companies,7
companies,free,8
free,open,3
open,software,7
software,movement,7
movement,patents,6
patents,trade,6
trade,much,5
much,really,6
really,useful,5
useful,software,7
software,use,7
use,every,4
every,day,4
day,programs,7
programs,like,8
like,apache,5
apache,web,6
web,server,5
server,gnu,6
gnu,linux,3
linux,operating,8
operating,system,8
system,fearsomely,8
fearsomely,popular,9
popular,firefox,7
firefox,browser,7
browser,developed,8
developed,outside,8
outside,company,7
company,structures,10
structures,people,9
people,legal,4
legal,departments,9
departments,check,10
check,patent,5
patent,infringements,10
infringements,damage,11
damage,software,6
software,happen,8
happen,overnight,9
overnight,course,8
course,directive,8
directive,goes,8
goes,written,6
written,national,7
national,laws,7
laws,steady,5
steady,stream,3
stream,legal,5
legal,actions,7
actions,small,7
small,companies,7
companies,open,6
open,source,5
source,products,6
products,eventually,9
eventually,someone,10
someone,decide,6
decide,attack,6
attack,linux,6
linux,directly,7
directly,probably,6
probably,secret,8
secret,funding,7
funding,one,6
one,two,3
two,large,5
large,players,5
players,new,6
new,directive,8
directive,limit,7
limit,innovation,9
innovation,forcing,8
forcing,programmers,9
programmers,spend,10
spend,time,5
time,checking,7
checking,patent,7
patent,infringements,10
infringements,simply,11
simply,avoiding,7
avoiding,working,4
working,potentially,9
potentially,competitive,8
competitive,areas,10
areas,damage,5
damage,europe,5
europe,computer,7
computer,industry,7
industry,hope,8
hope,council,6
council,ministers,9
ministers,integrity,7
integrity,strength,7
strength,reject,6
reject,bad,6
bad,law,2
law,bill,4
bill,thompson,8
thompson,regular,8
regular,commentator,9
commentator,bbc,11
bbc,world,5
world,service,6
service,programme,7
programme,go,8
go,digital,6
digital,,7
losing,online,4
online,gaming,4
gaming,online,4
online,role,4
role,playing,7
playing,games,6
games,time,3
time,consuming,8
consuming,enthralling,8
enthralling,flights,11
flights,reality,6
reality,people,6
people,taking,6
taking,fantasy,6
fantasy,lives,6
lives,seriously,7
seriously,video,8
video,game,4
game,world,5
world,warcraft,6
warcraft,hit,7
hit,shops,4
shops,europe,4
europe,last,6
last,week,4
week,fans,4
fans,wrote,5
wrote,bbc,5
bbc,website,6
website,express,7
express,delight,7
delight,offer,7
offer,warning,7
warning,addiction,8
addiction,game,9
game,like,3
like,far,4
far,costly,6
costly,time,6
time,substance,7
substance,could,9
could,impair,6
impair,keep,6
keep,track,5
track,time,4
time,wrote,4
wrote,travis,5
travis,anderson,7
anderson,texas,7
texas,comments,6
comments,humorous,6
humorous,game,7
game,good,3
good,m,4
m,going,5
going,get,4
get,way,3
way,could,5
could,limit,5
limit,hours,5
hours,d,5
d,spend,4
spend,playing,6
playing,wrote,7
wrote,charles,6
charles,macintyre,8
macintyre,england,9
england,struck,7
struck,worrying,7
worrying,tone,6
tone,massively,8
massively,multiplayer,8
multiplayer,online,8
online,role,4
role,playing,7
playing,game,6
game,mmorpg,6
mmorpg,need,6
need,get,3
get,could,5
could,motto,4
motto,mmorpg,4
mmorpg,shame,6
shame,getting,7
getting,popular,7
popular,know,7
know,problem,6
problem,going,6
going,mushroom,8
mushroom,wrote,6
wrote,stuart,6
stuart,stanton,4
stanton,davies,6
davies,huddersfield,9
huddersfield,scare,10
scare,mongering,8
mongering,articles,9
articles,addictive,6
addictive,video,8
video,games,4
games,existed,6
existed,since,5
since,days,5
days,first,4
first,game,5
game,pong,4
pong,stopped,6
stopped,everyone,8
everyone,working,6
working,atari,6
atari,offices,7
offices,gaming,6
gaming,like,5
like,pastime,5
pastime,quickly,7
quickly,become,6
become,unhealthy,8
unhealthy,obsession,8
obsession,whether,8
whether,spending,7
spending,much,8
much,time,4
time,gym,3
gym,front,5
front,television,9
television,reading,8
reading,poetry,7
poetry,unfortunately,10
unfortunately,gaming,12
gaming,addiction,8
addiction,far,9
far,easy,3
easy,association,10
association,make,10
make,however,6
however,stories,6
stories,gamers,6
gamers,spending,8
spending,10,8
10,15,1
15,hours,5
hours,day,5
day,front,5
front,video,5
video,games,4
games,becoming,7
becoming,frequent,7
frequent,impact,7
impact,families,7
families,quite,6
quite,distressing,9
distressing,massively,10
massively,multiplayer,8
multiplayer,online,8
online,role,4
role,playing,7
playing,games,6
games,mmorpgs,6
mmorpgs,allow,7
allow,thousands,9
thousands,gamers,8
gamers,share,5
share,common,6
common,experience,9
experience,sharing,7
sharing,fantasy,7
fantasy,science,7
science,fiction,6
fiction,worlds,7
worlds,scope,6
scope,games,5
games,like,4
like,warcraft,8
warcraft,everquest,7
everquest,ultima,9
ultima,among,6
among,others,6
others,epic,6
epic,exploration,8
exploration,adventure,10
adventure,almost,7
almost,infinite,7
infinite,part,7
part,problem,6
problem,grinding,7
grinding,gamers,7
gamers,perform,6
perform,long,6
long,winded,5
winded,mindless,4
mindless,tasks,7
tasks,bring,5
bring,levels,6
levels,gain,6
gain,access,6
access,adventure,7
adventure,open,7
open,endedness,7
endedness,brings,7
brings,desire,6
desire,keep,5
keep,playing,7
playing,reason,5
reason,everquest,8
everquest,eq,7
eq,nicknamed,8
nicknamed,evercrack,9
evercrack,e,8
e,hayot,5
hayot,writing,7
writing,culture,6
culture,blogzine,7
blogzine,print,6
print,culture,7
culture,said,7
said,recently,8
recently,used,7
used,play,4
play,online,5
online,role,4
role,playing,7
playing,game,6
game,everquest,8
everquest,lot,8
lot,lot,0
lot,mean,4
mean,probably,7
probably,15,8
15,20,2
20,hours,5
hours,week,5
week,average,6
average,weeks,6
weeks,didn,5
didn,work,4
work,many,4
many,30,4
30,40,1
40,hours,5
hours,says,4
says,world,5
world,online,5
online,gaming,4
gaming,behaviour,7
behaviour,wasn,8
wasn,unusual,6
unusual,lots,6
lots,people,5
people,knew,6
knew,game,4
game,played,4
played,eq,5
eq,much,4
much,lie,4
lie,go,3
go,work,3
work,stuff,5
stuff,home,5
home,cancel,5
cancel,refuse,6
refuse,invitations,11
invitations,dinner,10
dinner,spend,5
spend,much,5
much,less,4
less,time,4
time,watching,6
watching,tv,7
tv,good,4
good,thing,5
thing,presumably,10
presumably,wrote,9
wrote,explaining,10
explaining,everquest,9
everquest,took,9
took,time,3
time,quit,4
quit,game,4
game,says,3
says,realised,6
realised,life,5
life,fun,4
fun,everquest,8
everquest,let,7
let,us,3
us,clear,5
clear,obsession,8
obsession,rare,8
rare,huge,3
huge,growth,6
growth,online,6
online,gaming,4
gaming,means,5
means,growth,6
growth,numbers,7
numbers,people,7
people,take,5
take,passion,6
passion,hobby,7
hobby,far,5
far,almost,6
almost,400,6
400,0,1
0,people,6
people,bought,6
bought,copy,5
copy,world,4
world,warcraft,6
warcraft,first,6
first,two,5
two,days,4
days,sale,3
sale,earlier,4
earlier,month,7
month,fraction,7
fraction,descend,7
descend,obsessives,8
obsessives,thoughts,9
thoughts,families,7
families,friends,5
friends,gamers,5
gamers,affected,7
affected,everquest,8
everquest,found,8
found,one,3
one,blog,4
blog,everquest,9
everquest,daily,9
daily,grind,4
grind,jane,4
jane,runs,3
runs,website,6
website,compiles,6
compiles,chronicle,6
chronicle,heart,8
heart,rending,6
rending,stories,6
stories,actually,7
actually,convinced,9
convinced,point,6
point,people,4
